Ano do Evento;Nome do Evento;Evento Gratuito;Qtd Total de Inscritos;Qtd Concluintes;Valor Recebido;% de Ocupação
2018;Curso Gestão Financeira na medida;Não;15;15;2800;0.75
2018;Curso Gestão Visual de Loja;Não;22;22;1980;0.733333333
2018;Curso Juntos Somos Fortes;Sim;20;20;0;0.666666667
2018;Curso Lean Startup e Customer Validation;Não;47;46;20700;0.92
2018;Curso Licitações e Contratos Administrativos - Santo André;Não;27;27;2025;0.9
2018;Curso Líder Coach - Liderando Para Alta Performance;Não;15;15;12750;0.75
2018;Curso Líder Coach - Liderando para Alta Performance;Não;38;37;19809.96;1
2018;CURSO LIDERANÇA E GERENCIAMENTO;Não;23;23;1620;0.92
2018;Curso Liderança Estratégica;Não;22;19;2160;1
2018;Curso Modelagem Business Model Canvas & Lean Canvas;Não;46;46;20700;0.92
2018;CURSO NEUROLINGUISTICA - COMO SUPERAÇÃO DE OBSTACULOS;Não;24;21;2100;0.7
2018;CURSO ORATÓRIA;Não;25;22;1980;0.88
2018;CURSO ORATÓRIA;Sim;26;25;0;0.833333333
2018;Curso Oratória;Não;121;113;5814.04;0.81294964
2018;CURSO PARA CONDUTORES EM TURISMO URBANO E RURAL;Não;22;22;1430;0.88
2018;Curso para Serviço de Garçom;Sim;18;18;0;0.9
2018;Curso Planejamento Estratégico;Não;8;8;600;0.8
2018;Curso Praticando o Associativismo;Sim;12;12;0;0.8
2018;CURSO PRODUÇÃO DE FRANGO E OVOS CAIPIRA;Sim;11;10;0;0.625
2018;CURSO PRODUÇÃO DE FRANGOS E OVOS CAIPIRA;Sim;11;11;0;1
2018;Curso Relações Humanas - Cabaceiras;Não;30;30;1090.8;1
2018;Curso Relações Interpessoais;Sim;49;46;0;0.783333333
2018;Curso software de gestão para piscicultura;Sim;12;12;0;0.8
2018;Curso Técnicas de Negociação;Não;24;18;1540;0.956521739
2018;CURSO TÉCNICAS DE VENDAS;Não;14;14;1080;0.56
2018;Curso Técnicas de Vendas;Não;11;11;900;0.733333333
2018;CURSO TÉCNICO DE CORTES MASCULINO E FEMININO;Não;17;17;1200;0.85
2018;Curso Vendas e Growth Hacking;Não;36;36;3600;0.72
2018;Curso: Boas práticas nos serviços de alimentação;Sim;12;12;0;0.6
2018;CURSO: CERIMONIAL E PROTOCOLO;Sim;20;20;0;0.1
2018;Curso: CERIMONIAL E PROTOCOLO - UMBUZEIRO;Não;28;28;1120;0.933333333
2018;CURSO: CONTROLES FINANCEIROS;Não;12;12;1020;0.48
2018;CURSO: DEFENSIVOS NATURAIS (Produção Orgânica na Agricultura Familiar);Sim;18;18;0;0.6
2018;Curso: Desenvolvendo Habilidades Gerenciais;Não;24;9;720;0.3
2018;CURSO: FORMAÇÃO DE EMPREENDEDORES EM EVENTOS - MÓDULO: ASSESSORIA DE IMPRENSA;Sim;15;15;0;0.75
2018;CURSO: FORMAÇÃO DE EMPREENDEDORES EM EVENTOS - MÓDULO: CARACTERIZAÇÃO GERAL DE EVENTOS;Sim;17;17;0;0.566666667
2018;CURSO: FORMAÇÃO DE EMPREENDEDORES EM EVENTOS - MÓDULO: PLANEJAMENTO E ORGANIZAÇÃO DE EVENTOS;Sim;14;14;0;0.7
2018;CURSO: FORMAÇÃO DE EMPREENDEDORES EM EVENTOS - MÓDULO: PROMOÇÃO E CAPACITAÇÃO DE EVENTOS;Sim;13;13;0;0.65
2018;CURSO: FORMAÇÃO DE EMPREENDEDORES EM EVENTOS MÓDULO: CERIMONIAL. PROTOCOLO E ETIQUETA;Sim;14;8;0;0.466666667
2018;Curso: Formação de Empreendedores em Eventos Módulo: Comunicação e marketing em eventos;Sim;11;11;0;0.366666667
2018;CURSO: FORMAÇÃO DE EMPREENDEDORES EM VISÃO SUSTENTÁVEL - MÓDULO: A FORÇA DA REDE EMPRESARIAL LOCAL E REGIONAL;Sim;10;10;0;0.4
2018;CURSO: FORMAÇÃO DE EMPREENDEDORES EM VISÃO TERRITORIAL - MÓDULO: GOVERNANÇA E COMPETIVIDADE;Sim;18;15;0;0.72
2018;Curso: Formação de Empreendedores em Visão Territorial Módulo: O papel das novas tecnologias da informação e das comunicações na competitividade empresarial da região;Não;17;10;16560;0.4
2018;Curso: Formação do Preço de Vendas;Não;31;31;1282.47;0.885714286
2018;CURSO: GESTÃO FINANCEIRA - APRENDA A GERENCIAR MELHOR AS FINANÇAS DA SUA EMPRESA;Não;19;19;2700;1
2018;Curso: Governança e competitividade;Sim;8;8;0;0.32
2018;Curso: Instaladores de Vidros Temperados 1;Sim;14;14;0;0.56
2018;Curso: Liderança e Gerenciamento;Não;25;25;2250;1
2018;Curso: Modelo de negócio em eventos;Sim;17;17;0;0.566666667
2018;Curso: Nota fiscal eletrônica;Não;29;29;2900;0.966666667
2018;Curso: ORATÓRIA;Não;32;31;2700;1
2018;Curso: Oratória;Não;54;54;3540.08;0.964285714
2018;Curso: Oratória;Sim;12;12;0;0.48
2018;Curso: Prática de eventos;Não;9;8;16590;0.266666667
2018;Curso: Segurança em eventos;Sim;17;17;0;0.566666667
2018;Cursos Cake Art;Não;14;14;2240;0.7
2018;Cursos diversos - Planejamento;Não;13;13;540;0.433333333
2018;Cursos em técnicas de produção - Ovino e Caprino Cortes Especiais;Não;6;6;600;0.6
2018;Cursos Oratória - Natuba;Não;20;20;1263.2;0.666666667
2018;CUT E COLOR - Parceria;Sim;20;20;0;0.666666667
2018;DARNE TERRA MAR - MEDALHÃO DE FILÉ RECHEADO COM MUSSELINE DE SALMÃO AO MOLHO ROTI;Sim;10;5;0;0.033333333
2018;Declaração de Rendimentos #SEMANADOMEI;Sim;1;0;0;-
2018;DECLARAÇÃO DE RENDIMENTOS MEI;Sim;16;16;0;1
2018;Demo Day;Sim;8;8;0;0.8
2018;Demo Day - Startups;Não;43;43;4.3;0.86
2018;Desenvolvimento de Comportamentos Empreendedores para Feiras de Negócios - IMT;Sim;14;14;0;0.933333333
2018;DESENVOLVIMENTO DE EQUIPES;Não;1;0;0;-
2018;DESENVOLVIMENTO DE HABILIDADES GERENCIAIS;Não;10;10;850;0.333333333
2018;Design Thinking;Não;22;22;660;0.733333333
2018;DESIGNER DE SOBRANCELHAS #EXPONEGOCIO;Sim;36;34;0;0.566666667
2018;DESVENDANDO A MAQUIAGEM CINTILANTE PARA FOTOGRAFIA - ANAIRANA MAKE-UP;Sim;211;209;0;0.418
2018;DIA DO CRÉDITO;Sim;170;169;0;0.845
2018;Driblando a crise: Mentes empreendedoras constroem o sucesso.;Sim;10;10;0;0.25
2018;DRINKS AUTORAIS - DRINKJAZZ;Sim;15;15;0;1
2018;E-SOCIAL;Não;111;105;7555;0.792857143
2018;Educação Financeira. estratégia de comportamento para o sucesso;Não;13;13;520;0.866666667
2018;Elaboração de proposta para participar da Chamada Pública PNAE;Sim;40;40;0;0.8
2018;Empadas Argentinas #SEMANADOMEI;Não;6;6;60;0.15
2018;Empreendedores que buscam alavancar seus negócios por meio das redes sociais #SEMANADOMEI;Sim;2;0;0;-
2018;EMPREENDEDORISMO;Não;22;12;440;0.733333333
2018;EMPREENDEDORISMO;Sim;16;16;0;1
2018;EMPREENDEDORISMO EM DOIS TEMPOS;Sim;57;23;0;0.8
2018;Empreendedorismo em Dois Tempos;Sim;149;99;0;0.859649123
2018;EMPREENDEDORISMO JUVENIL;Sim;10;10;0;0.333333333
2018;Empreendendo na cara e na oragem;Sim;40;40;0;0.8
2018;Empreendendo na Selva em uma Era Digital;Não;234;234;11270;0.9
2018;Empreendendo no modo Effectuation;Sim;8;8;0;0.533333333
2018;Empreender com Sustentabilidade para Começar Bem #SEMANADOMEI;Sim;4;4;0;0.2
2018;EMPRETEC;Não;36;34;26500;0.654545455
2018;Empretec;Não;139;132;101000;0.694300518
2018;Empretec - Esperança;Não;15;15;10500;0.5
2018;Encontro - Membros Prospect;Sim;8;8;0;0.4
2018;Encontro de 21 Dias;Sim;8;8;0;0.5
2018;Encontro de Agentes de Desenvolvimento;Sim;10;10;0;0.333333333
2018;ENCONTRO DE FORNECEDORES DO SEBRAE PB 2018 – NAN;Sim;10;8;0;0.266666667
2018;ENCONTRO DE FORNECEDORES DO SEBRAE PB 2018 – SEBRAETec;Sim;48;48;0;0.24
2018;ENCONTRO DE FORNECEDORES DO SEBRAE PB 2018 – SGC;Sim;36;33;0;0.55
2018;ENCONTRO DE LIDERANÇAS - 14º RURALTUR 2018;Sim;39;39;0;0.78
2018;Encontro Empresarial - Desvendando os caminhos do dinheiro da sua empresa;Não;49;49;2450;0.816666667
2018;ENCONTRO EMPRESARIAL 21 DIAS PÓS EMPRETEC;Sim;8;8;0;1
2018;Encontro Empresarial Pós 21 Dias do EMPRETEC;Sim;35;34;0;0.739130435
2018;Encontro Empresarial pós 21 dias do Empretec;Sim;8;8;0;1
2018;ENCONTRO ESTADUAL FÓRUM DE DIRIGENTES E SECRETÁRIOS DE DESENVOLVIMENTO ECONÔMICO 2018;Sim;98;98;0;0.98
2018;Encontro Regional dos Atores de Desenvolvimento;Sim;12;12;0;0.066666667
2018;ENERGIAS RENOVÁVEIS;Sim;22;22;0;0.733333333
2018;ENSERLEITE: Encontro Sertanejo do Leite;Sim;10;0;0;-
2018;Entrevista - EMPRETEC;Sim;10;0;0;-
2018;Espaguete Potiguar;Sim;40;40;0;0.666666667
2018;Estética Interativa;Sim;31;31;0;0.31
2018;ESTÉTICA INTIMA - ELEMENT;Sim;35;35;0;0.7
2018;Estratégias operacionais para criação da cooperativa da piscicultura;Sim;5;5;0;0.5
2018;Estratégias Para Combate A Desertificação E Recuperação De Áreas Degradadas No Semiárido Brasileiro;Sim;28;28;0;0.933333333
2018;Estratégias para o mercado da piscicultura;Sim;8;8;0;0.4
2018;Ética no Trabalho;Sim;9;9;0;0.36
2018;Excelência no Atendimento: Transformando o Ambiente de Vendas da Sua Empresa;Não;48;46;1380;0.23
2018;Exercitando a visão transformadora;Sim;15;15;0;0.6
2018;EXPLOSÃO DAS CORES - BIO EXTRATUS;Sim;84;84;0;0.168
2018;Fabricação de Queijos Artesanais;Sim;15;15;0;0.75
2018;FEIJOADA POTIGUAR DO MANGUE AO MAR;Sim;31;31;0;0.62
2018;Feira de Negócios Inova Monteiro Trend;Sim;57;57;0;1
2018;Fidelização de clientes na prestação de serviços da beleza;Sim;10;10;0;0.1
2018;FÍGADO DE BODE NO LIMÃO E ARROZ VERMELHO COM FEIJÃO VERDE E CONFIT DE BODE;Sim;36;36;0;0.6
2018;FILHÓS DE QUEIJO COALHO COM CAPOTA DE CAJU E CARDAMOMO;Sim;31;31;0;0.62
2018;FINALIZAÇÃO E TÉCNICAS EM PENTEADOS - PAUL MITCHELL;Sim;190;157;0;0.314
2018;Fire 2018;Não;12;12;7800;1
2018;FLUXO DE CAIXA - CONTROLE E PLANEJE AS FINANÇAS DA SUA EMPRESA;Sim;60;60;0;1
2018;Fluxo de Caixa / Controles Financeiros;Sim;21;21;0;0.7
2018;Fluxo de Caixa/Controles Financeiros;Não;17;17;340;0.85
2018;FORMAÇÃO DO PREÇO DE VENDA - COMÉRCIO;Não;6;6;180;0.24
2018;Formação e Habilitação de Pregoeiro;Não;18;18;1530;0.6
2018;Formação e Habilitação em Pregoeiro;Não;20;20;1200;0.8
2018;FORMAÇÃO E QUALIFICAÇÃO PARA GARÇOM E GARÇONETE;Não;7;7;595;0.28
2018;Formação e Qualificação para Garçons e Garçonetes;Sim;24;24;0;0.8
2018;Formalização do MEI #SEMANADOMEI;Sim;9;9;0;0.18
2018;Formalização do MEI #semanadomei;Sim;77;77;0;0.513333333
2018;Formalização. obrigações e benefícios do MEI;Sim;15;15;0;0.75
2018;Formando Equipes - Time de Alta Performace;Sim;24;24;0;0.48
2018;FORMULANDO A VISÃO. MISSÃO E VALORES DO MÉDIO PIRANHAS;Sim;21;21;0;0.42
2018;FÓRUM DE DESENVOLVIMENTO ECONÔMICO DA PARAÍBA.;Sim;30;30;0;0.6
2018;Gastronomia #SEMANADOMEI;Não;8;8;80;0.2
2018;GERAÇÃO EMPREENDEDORA - CONDE - TURMA NOITE;Sim;19;19;0;0.95
2018;GERAÇÃO EMPREENDEDORA - TURMA 01;Sim;28;28;0;1
2018;GERAÇÃO EMPREENDEDORA - TURMA 2;Sim;1;0;0;-
2018;GERAÇÃO EMPREENDEDORA - VAI OU RACHA - ATUANTES;Sim;16;16;0;0.8
2018;GERAÇÃO EMPREENDEDORA  - CONDE - TURMA TARDE;Sim;22;22;0;0.956521739
2018;GESTÃO DE ESTOQUE - Exclusivo para empresário de Microempresas e empresas de pequeno porte;Não;3;0;0;-
2018;GESTÃO DE ESTOQUES - Exclusivo para empresários de empresa de pequeno porte e Microempreendedor.;Não;25;20;4140;0.8
2018;GESTÃO DE FINANÇAS PESSOAIS;Sim;50;50;0;1
2018;Gestão de Finanças Pessoais #SEMANADOMEI;Sim;24;22;0;0.192
2018;GESTÃO DE FINANÇAS PESSOAS;Sim;41;4;0;1
2018;GESTÃO DE INDICADORES E RESULTADOS - WORKSHOP DE FINANÇAS;Sim;11;11;0;0.44
2018;Gestão de Pessoas e Coaching - Setor Calçadista;Sim;14;13;0;0.52
2018;GESTÃO DE PESSOAS E EQUIPES - EXCLUSIVAMENTE PARA MICRO EMPRESAS E EMPRESAS DE PEQUENO PORTE;Não;3;0;0;-
2018;Gestão de Projetos utilizando MS Project;Sim;40;40;0;1
2018;GESTÃO DE SALÃO DE BELEZA;Sim;13;13;0;0.764705882
2018;Gestão do pequeno negócio. Entenda os impostos que você paga.;Não;18;18;425;1
2018;GESTÃO EMPRESARIAL INTEGRADA;Não;18;14;1080;0.6
2018;Gestão Empresarial Integrada;Não;1;0;0;-
2018;GESTÃO ESTRATÉGICA DE VENDAS;Não;3;0;0;-
2018;GESTÃO FINANCEIRA - ALI;Não;10;6;1890;0.333333333
2018;GESTÃO FINANCEIRA - EXCLUSIVO PARA EMPRESÁRIOS DE MICROEMPRESAS;Não;22;22;4200;1
2018;GESTÃO FINANCEIRA - Exclusivo para empresários de microempresas;Não;22;18;4410;0.383333333
2018;Gestão Financeira - Intermediário (Necessário CNPJ) - Agência de Mangabeira;Não;17;12;1470;0.6
2018;GESTÃO FINANCEIRA: ADOTE CONTROLES FINANCEIROS E TOME AS MELHORES DECISÕES - EXCLUSIVO PARA EMPRESÁRIOS DEMICROEMPRESAS;Não;24;16;3570;0.733333333
2018;Gestão sobre Finanças Pessoais #SEMANADOMEI;Sim;102;0;0;-
2018;GIRA CALÇADOS;Sim;1266;1266;0;0.904285714
2018;GLOCALISMO: A COZINHA REGIONAL CONECTADA COM O MUNDO.;Sim;72;72;0;0.48
2018;Growth Marketing: O marketing do crescimento.;Não;215;215;2450;0.86
2018;HABILITAÇÃO E CAPACITAÇÃO DE PREGOEIRO;Não;5;0;0;-
2018;HACKATOON;Sim;38;37;0;0.616666667
2018;HACKATUR 2018;Não;35;35;1800;0.777777778
2018;Hackatur 2018;Sim;25;25;0;0.625
2018;HACKATUR BREJO;Sim;32;25;0;0.833333333
2018;Handmade Renda Renascença: Tradição. Elegância e Estilo - Inova Monteiro Trand;Sim;10;10;0;0.666666667
2018;I CONGRESSO PARAIBANO DE DIREITO TRIBUTÁRIO;Sim;139;139;0;0.926666667
2018;I SIMPOSIO PARAIBANO DE GASTRONOMIA E ARTESANATO;Sim;17;17;0;0.085
2018;III Inovar & Construir - Tendências Tecnológicas na Construção Civil;Sim;117;61;0;0.904
2018;Impulsione Suas Vendas;Sim;11;11;0;0.366666667
2018;Impulsione suas vendas com as mídias socias #SEMANADOMEI;Sim;48;48;0;0.8
2018;INICIANDO UM PEQUENO NEGÓCIO;Não;68;50;8160;0.755555556
2018;Injeção Eletrônica;Sim;19;0;0;-
2018;INOVA GASTRONOMIA PARAIBANA;Sim;67;66;0;0.44
2018;INOVA GASTRONOMIA PARAIBANA - ENTRADA INTEIRA;Não;12;0;0;-
2018;INOVA GASTRONOMIA PARAIBANA - MEIA ENTRADA;Não;26;0;0;-
2018;INOVAÇÃO - TÉCNICAS DE PRODUÇÃO DE MUDAS FRUTÍFERAS NO SEMIÁRIDO;Sim;26;26;0;0.52
2018;INOVAÇÃO NA GASTRONOMIA: UMA BUSCA IDENTITÁRIA;Sim;11;11;0;0.055
2018;Inovações e Penteados;Sim;6;6;0;0.06
2018;INOVAR CONSTANTEMENTE VAI TE DIFERENCIAR;Sim;62;62;0;0.516666667
2018;Inovar para Competir;Sim;16;16;0;0.64
2018;Inscrição Coletiva - Palestra: Pessoas Criativas. Empresas Inovadoras;Não;67;64;2048;0.4
2018;INSCRIÇÕES - CARAVANA DA BELEZA DO CURIMATAÚ - 12ª FEIRA PARAIBANA DA BELEZA - CENTRO DE CONVENÇÕES RONALDO CUNHA LIMA-TRANSLADO/HOTEL;Não;8;0;0;-
2018;INSCRIÇÕES CARAVANA HAIRNOR 2018 / PICUI - PB;Não;11;0;0;-
2018;INTELECTO FITNESS;Sim;57;57;0;0.57
2018;IV ENCONTRO ESTADUAL AGENTES DE DESENVOLVIMENTO;Sim;146;146;0;0.584
2018;IV WORKSHOP STARTUPS CG;Sim;198;198;0;0.528
2018;JIMMY OGRO - MOQUECA SUÍNA;Sim;44;44;0;0.88
2018;Juntos Somos Fortes;Sim;9;9;0;0.36
2018;LAMPIÃO E MARIA BONITA;Sim;15;15;0;1
2018;Lançamento Território Empreendedor Sustentável #semanadomei;Sim;54;20;0;0.25
2018;LEAN CANVAS;Sim;18;17;0;0.34
2018;Legislação em Rotinas Trabalhistas e Previdenciárias;Não;14;14;1260;0.56
2018;LEI DO SALÃO PARCEIRO: gerencie melhor seu salão de beleza #EXPONEGOCIO;Sim;11;7;0;0.2
2018;LÍDER COACH;Sim;79;70;0;1
2018;Líder Coach;Sim;10;10;0;0.333333333
2018;LÍDER COACH - LIDERANDO PARA ALTA PERFORMANCE;Não;14;14;13000;0.466666667
2018;LÍDER INOVADOR: As habilidades de gestão do futuro;Sim;36;32;0;0.64
2018;Liderança e Empreendedorismo;Sim;25;0;0;-
2018;Liderança e Gerenciamento;Sim;1;0;0;-
2018;Liderança e Gerenciamento para o setor calçadista;Sim;15;0;0;-
2018;LIDERANÇA E GESTÃO - COMO DIFERENCIAR NO MERCADO ATRAVÉS DO RH;Sim;42;42;0;0.35
2018;LIDERANÇA ESTRATÉGICA - EXCLUSIVO PARA EMPRESÁRIOS DE MICROEMPRESA;Não;1;0;0;-
2018;LINHAS DE FINANCIAMENTO PARA O MEI: BB. BNB e SICREDI #EXPONEGOCIO;Sim;19;18;0;0.36
2018;Linkedin para Vendas. Negócios e Marketing;Não;14;14;2800;0.933333333
2018;Loja Perfeita - Pet Shop;Sim;99;99;0;0.495
2018;MANEJO ALIMENTAR DE SISTEMAS INTENSIVOS;Sim;71;71;0;0.788888889
2018;Manejo na Carcinicultura;Sim;6;6;0;0.3
2018;Manipulação de Alimentos;Sim;7;7;0;0.7
2018;Mapping - Entenda tudo sobre a forma correta da extensão de cílios;Sim;14;14;0;0.14
2018;Maquiagem #SEMANADOMEI;Não;2;0;0;-
2018;MARATONA UNIVERSITÁRIA;Sim;41;34;0;0.17
2018;Marketing Digital: Estratégias e Técnicas para obter mais Resultados;Sim;229;225;0;0.896414343
2018;MARKETING DIGITAL: MÓDULO 1 COMO MULTIPLICAR RESULTADOS NOS NEGÓCIOS;Não;19;16;3570;0.6
2018;MARKETING DIGITAL: MÓDULO 2 COMO FAZER PELO FACEBOOK. INSTAGRAM. LINKEDIN E WHATSAPP;Não;27;24;5460;0.9
2018;MARKETING E COMPORTAMENTO DO CONSUMIDOR NO MERCADO IMOBILIÁRIO - PARCERIA;Sim;200;200;0;1
2018;MECHAS E BUSINESS (LICLIQUÉ);Sim;22;22;0;0.75862069
2018;Meeting Startups e Mentores;Não;22;22;1100;0.628571429
2018;Meetup- Negócio de Impacto Social.;Sim;4;4;0;0.133333333
2018;MEI - COMEÇAR BEM;Sim;14;14;0;0.875
2018;MEI COMEÇAR BEM;Sim;32;32;0;1
2018;MELHORAMENTO GENÉTICO DE PLANTAS XERÓFILAS;Sim;8;8;0;0.8
2018;MICROCRÉDITO CONSCIENTE;Sim;22;22;0;0.366666667
2018;MÍDIAS DIGITAIS;Não;108;108;5960.97;0.9
2018;MIDIAS SOCIAIS E EMPREENDEDORISMO #SEMANADOMEI;Sim;242;240;0;1
2018;MÍDIAS SOCIAIS E O CONSUMIDOR CONECTADO;Sim;36;36;0;0.36
2018;Mídias Sociais e o Consumidor Conectado;Sim;20;12;0;0.06
2018;MÍDIAS SOCIAIS E RELACIONAMENTO COM O CLIENTE;Sim;34;34;0;0.485714286
2018;Mindset Empreendedor;Sim;20;20;0;0.8
2018;Mindset Empreendedor.;Sim;18;18;0;0.9
2018;MINDSET EMPREENDEDOR: MODELO MENTAL DE ALTA PERFORMANCE;Não;21;20;380;0.8
2018;MINDSET EMPREENDEDOR: MODELO MENTAL DE CRESCIMENTO;Não;21;21;630;0.7
2018;Mindstet Empreendedor;Sim;35;35;0;0.972222222
2018;MISSÃO TÉCNICA DO CURIMATAÚ PARA CONHECER EXPERIÊNCIAS DE SUCESSO SOBRE AGROECOLOGIA NA BAHIA;Não;15;0;0;-
2018;Modelagem - Lean Canvas;Não;20;20;600;0.4
2018;Modelagem - Lean Canvas - Sebraelab;Não;1;1;30;1
2018;MODELAGEM DE NEGÓCIO;Não;12;12;240;0.48
2018;Modelagem de negócios;Sim;11;11;0;0.366666667
2018;MODELE SEU NEGÓCIO;Não;130;97;2460;0.59047619
2018;MODELE SUA IDEIA DE NEGÓCIO;Não;79;74;1560;0.857142857
2018;MODELE SUA IDEIA DE NEGÓCIO - CANVAS;Sim;36;35;0;1
2018;Módulo - Gestão da Inovação Tecnologica;Sim;39;39;0;0.866666667
2018;MÓDULO 1 - MARKETING DIGITAL: COMO MULTIPLICAR RESULTADOS NOS SEUS NEGÓCIOS;Não;36;36;7560;0.972972973
2018;MÓDULO 2 - COMO FAZER MARKETING PELO FACEBOOK. INSTAGRAM. LINKEDIN E WHATSAPP;Não;31;30;6300;1
2018;MÓDULO 2 - COMO FAZER MARKETING PELO FACEBOOK. INSTAGRAM. LINKEDIN E WHATSAPP - Avançado;Não;26;25;4830;0.833333333
2018;Modúlo 2 - Plano Operacional e Plano de Marketing.;Não;6;6;180;0.6
2018;MÓDULO 3 - E-BRANDING: COMO POSICIONAR SUA MARCA NA INTERNET;Não;31;30;5365;0.967741935
2018;Modúlo 3 - Plano Financeiro;Não;8;5;150;0.5
2018;MÓDULO 4 - CURSO DE GESTÃO EM MARKETING DIGITAL E MÍDIAS SOCIAIS;Não;19;14;3990;0.633333333
2018;MODÚLO 5 - AVALIAÇÃO DO PLANO DE AÇÕES;Não;4;4;80;0.8
2018;MÓDULO 5 - GESTÃO DE CONTEÚDO: COMO PRODUZIR CONTEÚDOS RELEVANTES PARA MARCAS E NEGÓCIOS;Não;29;25;5880;0.966666667
2018;MONTADITO POTENJI;Sim;31;31;0;0.3875
2018;Motor 3 cilindros;Sim;27;0;0;-
2018;MUDANÇA: OU MUDA OU DANÇA;Sim;192;0;0;-
2018;MÚSCULO COM FARINHA D''''''''ÁGUA À MODA MARROQUINA;Sim;29;29;0;0.483333333
2018;NÃO HÁ UMA COZINHA NACIONAL REPRESENTATIVA SEM A PARTICIPAÇÃO DE PRODUTOS REGIONAIS DE QUALIDADE;Sim;70;70;0;0.466666667
2018;Negócio Certo Rural;Sim;50;48;0;0.7
2018;NEUROLINGUISTICA COMO SUPERAÇÃO DE OBSTÁCULOS;Não;19;18;1620;0.6
2018;Neurolinguística como superação de obstáculos;Não;12;12;1020;0.4
2018;NOTA FISCAL ELETRÔNICA;Não;14;11;1170;0.433333333
2018;Nota Fiscal Eletrônica;Não;12;10;850;0.333333333
2018;O BOBÓ DAS TAPIOCAS;Sim;38;38;0;0.633333333
2018;O CAMINHO DAS EMPRESAS QUE LUCRAM;Não;40;40;1200;0.666666667
2018;O CONCEITO DA COZINHA ARMORIAL;Sim;68;68;0;0.453333333
2018;O Impacto da Tecnologia nas Instalações Prediais;Sim;30;30;0;1
2018;O NOVO PERFIL DO CONSUMIDOR #EXPONEGOCIO;Sim;31;31;0;0.62
2018;O PODER DA COMUNICAÇÃO PARA IMPULSIONAR AS VENDAS;Não;1;0;0;-
2018;O que nos distingue aqui no Território do Médio Piranhas;Sim;20;20;0;0.8
2018;O QUEIJO NO PONTO CERTO;Sim;7;7;0;0.7
2018;O SUCESSO PROFISSIONAL DEPENDE DE VOCÊ (ACRÍLICO TENDÊNCIA MUNDIAL);Sim;43;37;0;0.74
2018;O USO DO PODER DE COMPRA COMO OPORTUNIDADE PARA AS MICRO E PEQUENAS EMPRESAS LOCAIS;Sim;23;23;0;0.115
2018;Oficina - Análise de Negócio Começar Bem;Sim;27;27;0;0.771428571
2018;OFICINA - APRENDA COMO CRIAR UM SITE PARA A SUA EMPRESA;Não;13;11;275;0.916666667
2018;Oficina - Como Aumentar as suas vendas;Sim;14;14;0;0.466666667
2018;Oficina - Como Construir uma Loja Virtual;Não;10;10;280;0.466666667
2018;Oficina - Como Controlar o Fluxo de Caixa;Sim;15;15;0;0.5
2018;Oficina - Como Definir Preço de Venda - Semana Nacional de Crédito;Sim;15;15;0;0.5
2018;OFICINA - COMO MANTER OS CLIENTES FIÉIS A SUA EMPRESA;Não;28;27;575;1
2018;Oficina - Construindo um modelo de Central de Negócios;Sim;9;9;0;0.45
2018;OFICINA - FORMAÇÃO DE PREÇO DA PRODUÇÃO;Sim;11;11;0;0.44
2018;OFICINA - GESTÃO DO PEQUENO NEGÓCIO - ENTENDA OS IMPOSTOS QUE VOCÊ PAGA;Não;23;23;475;1
2018;OFICINA - MODELE SEU NEGÓCIO;Não;7;7;140;0.233333333
2018;OFICINA - Precisando de dinheiro? Avalie as possibilidades de financiamento para o seu negócio;Não;15;15;350;1
2018;Oficina - SEI Comprar;Sim;25;25;0;0.5
2018;Oficina - SEI Empreender;Sim;27;27;0;0.54
2018;Oficina - SEI Planejar;Não;59;33;2120;0.907692308
2018;Oficina - SEI Planejar;Sim;26;26;0;0.52
2018;"Oficina ""Microempreendedor Individual para Começar Bem""";Sim;14;14;0;0.56
2018;Oficina Acesso a Mercado - Técnicas de Colorimetria para Profissionais da Beleza;Sim;34;34;0;1
2018;OFICINA APRENDA COMO CRIAR UM SITE PARA A SUA EMPRESA.;Não;15;15;350;1
2018;Oficina Aprenda como criar um site para a sua empresa.;Não;15;15;350;1
2018;Oficina aprenda como criar um site para a sua empresa.;Não;16;15;350;1
2018;Oficina Atendimento ao Cliente;Não;37;37;795;0.925
2018;OFICINA BARBEARIA: Tendência de corte masculino para 2019 – esculpindo um corte #EXPONEGOCIO;Sim;14;14;0;0.4
2018;Oficina Caderno de Ferramentas;Sim;25;25;0;0.5
2018;OFICINA CADERNO DE FERRAMENTAS.;Sim;15;15;0;0.5
2018;OFICINA CLINICA E CONSULTÓRIOS DE FISIOTERAPIA - PARCERIA;Sim;10;10;0;0.714285714
2018;Oficina Como Aumentar as suas vendas;Não;27;27;621;0.45
2018;Oficina Como construir uma loja virtual;Não;1;0;0;-
2018;Oficina Como Controlar o Fluxo de Caixa;Não;8;8;300;0.533333333
2018;Oficina Como Controlar o Fluxo de Caixa;Sim;29;29;0;0.783783784
2018;Oficina Como Definir Preço de Venda;Sim;20;20;0;0.909090909
2018;Oficina Como Formalizar o Seu Negócio;Não;23;23;440;0.766666667
2018;Oficina como impulsionar suas vendas com o Marketing Digital;Sim;11;11;0;0.6875
2018;OFICINA COMO SUA EMPRESA DEVE SE PREPARAR PARA VENDER AO PODER PÚBLICO;Sim;35;35;0;1
2018;Oficina Compras Governamentais - COMPRADOR;Sim;3;3;0;0.3
2018;Oficina Compras Governamentais - Comprador;Sim;19;19;0;0.95
